,Avg. $/ML,Avg. Annual Profit ($),Avg. Annual Profit ($M),Avg. Dryland Area (Ha),Avg. GPWUI,Avg. IWUI,Avg. Irrigated Area (Ha),Avg. ML,Avg. ML/Ha,Income Volatility,Total GW Used (ML),Total Rainfall (mm),Total SW Used (ML),SW Allocation Index,gw_trigger_norm_dist,gw_trigger_proposed_rules,gw_trigger_current_rules,Ecology Index,Recreation Index
362,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
363,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
364,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
365,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
366,37.1580653255,23553044.0437,23.5530440437,0.928408881233,0.527027986894,0.951290545429,0.0715911187669,52821.7401287,1.14920530526,1.53164177918,2685297.46725,99021.0073923,7233221.66344,69.3488361828,0.477464711343,0.666666666667,0.47219403288,0.364389860409,0.449575775006
367,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
368,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
369,23.0564810936,30098630.6247,30.0986306247,0.928710065672,0.508914910837,0.251998742096,0.071289934328,108785.864094,1.01558644223,1.20692848057,2835163.44261,99021.0073923,5893247.25713,66.3827778502,0.709186082438,0.666666666667,0.5,0.366486166704,0.548994674732
370,23.0564810936,30098630.6247,30.0986306247,0.928710065672,0.508914910837,0.251998742096,0.071289934328,108785.864094,1.01558644223,1.20692848057,2835163.44261,99021.0073923,5893247.25713,66.3827778502,0.709186082438,0.666666666667,0.5,0.366486166704,0.548994674732
371,23.0564810936,30098630.6247,30.0986306247,0.928710065672,0.508914910837,0.251998742096,0.071289934328,108785.864094,1.01558644223,1.20692848057,2835163.44261,99021.0073923,5893247.25713,66.3827778502,0.709186082438,0.666666666667,0.5,0.366486166704,0.548994674732
372,20.4281673672,29726063.2316,29.7260632316,0.915578881734,0.504571166509,0.319812253034,0.0844211182656,121262.563178,1.33051829503,1.21797087544,4762987.8241,99021.0073923,8778363.78907,66.38683387,0.656146039082,0.666666666667,0.5,0.352102046554,0.545036804152
373,23.0564810936,30098630.6247,30.0986306247,0.928710065672,0.508914910837,0.251998742096,0.071289934328,108785.864094,1.01558644223,1.20692848057,2835163.44261,99021.0073923,5893247.25713,66.3827778502,0.709186082438,0.666666666667,0.5,0.366486166704,0.548994674732
374,23.0564810936,30098630.6247,30.0986306247,0.928710065672,0.508914910837,0.251998742096,0.071289934328,108785.864094,1.01558644223,1.20692848057,2835163.44261,99021.0073923,5893247.25713,66.3827778502,0.709186082438,0.666666666667,0.5,0.366486166704,0.548994674732
375,23.0564810936,30098630.6247,30.0986306247,0.928710065672,0.508914910837,0.251998742096,0.071289934328,108785.864094,1.01558644223,1.20692848057,2835163.44261,99021.0073923,5893247.25713,66.3827778502,0.709186082438,0.666666666667,0.5,0.366486166704,0.548994674732
376,23.0564810936,30098630.6247,30.0986306247,0.928710065672,0.508914910837,0.251998742096,0.071289934328,108785.864094,1.01558644223,1.20692848057,2835163.44261,99021.0073923,5893247.25713,66.3827778502,0.709186082438,0.666666666667,0.5,0.366486166704,0.548994674732
377,37.1580653255,23553044.0437,23.5530440437,0.928408881233,0.527027986894,0.951290545429,0.0715911187669,52821.7401287,1.14920530526,1.53164177918,2685297.46725,99021.0073923,7233221.66344,69.3488361828,0.477464711343,0.666666666667,0.47219403288,0.364389860409,0.449575775006
378,23.0564810936,30098630.6247,30.0986306247,0.928710065672,0.508914910837,0.251998742096,0.071289934328,108785.864094,1.01558644223,1.20692848057,2835163.44261,99021.0073923,5893247.25713,66.3827778502,0.709186082438,0.666666666667,0.5,0.366486166704,0.548994674732
